HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N6.HOG0000408	OG0000016	n42															W103_g1483.t1_1	jl_g16715.t1_1
N6.HOG0000409	OG0000016	n63															W103_g14641.t2_1, W103_g14641.t1_1	
N6.HOG0000410	OG0000016	n65																jl_g1557.t1_1
N6.HOG0000411	OG0000016	n88															W103_g34363.t1_1, W103_g23572.t2_1, W103_g23572.t1_1	
N6.HOG0000412	OG0000016	n106																jl_g25202.t1_1, jl_g25313.t1_1
N6.HOG0000413	OG0000016	n124															W103_g19027.t1_1, W103_g19028.t1_1, W103_g870.t1_1	jl_g34588.t1_1
N6.HOG0000414	OG0000016	n130																jl_g9347.t1_1
N6.HOG0000415	OG0000016	n146															W103_g16257.t1_1	
N6.HOG0000416	OG0000016	n150															W103_g12814.t1_1	
N6.HOG0000417	OG0000016	n173															W103_g25802.t1_1	
N6.HOG0000418	OG0000016	n174															W103_g10130.t1_1	
N6.HOG0000419	OG0000016	n185															W103_g10013.t3_1	
N6.HOG0000420	OG0000016	n200															W103_g23205.t1_1	jl_g26040.t1_1
N6.HOG0000421	OG0000016	n219																jl_g11979.t1_1
N6.HOG0000422	OG0000016	n221																jl_g5111.t1_1
N6.HOG0000423	OG0000016	n232																jl_g1243.t1_1
N6.HOG0000424	OG0000016	n247																jl_g27808.t1_1
N6.HOG0000425	OG0000016	n258															W103_g6076.t1_1	
N6.HOG0000426	OG0000016	n266															W103_g24876.t1_1	jl_g13091.t1_1
N6.HOG0000427	OG0000016	n275																jl_g12626.t1_1
N6.HOG0000428	OG0000016	n299																jl_g26468.t1_1
N6.HOG0000429	OG0000016	n315															W103_g14723.t1_1	
N6.HOG0000430	OG0000016	n319															W103_g31719.t1_1	
N6.HOG0000431	OG0000016	n323															W103_g4790.t1_1	
N6.HOG0000432	OG0000016	n328																jl_g25719.t1_1, jl_g2186.t1_1
N6.HOG0000433	OG0000016	n361															W103_g10013.t1_1	
N6.HOG0000434	OG0000016	n374															W103_g18783.t1_1	
N6.HOG0000435	OG0000016	n384															W103_g22561.t1_1	
N6.HOG0000436	OG0000016	n392															W103_g17197.t1_1	
N6.HOG0000437	OG0000016	n435																jl_g40817.t1_1
N6.HOG0000438	OG0000016	n444															W103_g15673.t1_1	
N6.HOG0000439	OG0000016	n449																jl_g1345.t1_1, jl_g1345.t2_1
N6.HOG0000440	OG0000016	n453															W103_g15673.t2_1	
N6.HOG0000441	OG0000016	n466																jl_g18541.t1_1
N6.HOG0000442	OG0000016	n473																jl_g889.t1_1
N6.HOG0000443	OG0000016	n493																jl_g27871.t1_1
N6.HOG0000444	OG0000016	n513																jl_g15969.t1_1
N6.HOG0000445	OG0000016	n518															W103_g6030.t1_1	
N6.HOG0000446	OG0000016	n531																jl_g18909.t1_1
N6.HOG0000447	OG0000016	n541															W103_g1476.t1_1	jl_g43636.t1_1
N6.HOG0000448	OG0000016	n545															W103_g10821.t2_1	
N6.HOG0000449	OG0000016	n548															W103_g20402.t1_1	
N6.HOG0000450	OG0000016	n549																jl_g616.t1_1
N6.HOG0000451	OG0000016	n551															W103_g5076.t2_1	
N6.HOG0000452	OG0000016	n555															W103_g30992.t1_1	jl_g24685.t1_1
N6.HOG0000453	OG0000016	n559																jl_g23324.t1_1
N6.HOG0000454	OG0000016	n561															W103_g1240.t1_1	jl_g37174.t1_1
N6.HOG0000455	OG0000016	n568															W103_g4995.t1_1	jl_g42512.t1_1
N6.HOG0000456	OG0000016	n610															W103_g20281.t1_1	
N6.HOG0000457	OG0000016	n612																jl_g15968.t1_1
N6.HOG0000458	OG0000016	n649															W103_g6029.t1_1, W103_g6029.t2_1	
N6.HOG0000459	OG0000016	n652															W103_g19302.t1_1	
N6.HOG0000460	OG0000018	n23																jl_g22086.t1_1, jl_g7955.t1_1
N6.HOG0000461	OG0000018	n32																jl_g8519.t1_1
N6.HOG0000462	OG0000018	n46																jl_g10158.t1_1
N6.HOG0000463	OG0000018	n69																jl_g37327.t1_1
N6.HOG0000464	OG0000018	n80																jl_g9780.t1_1
N6.HOG0000465	OG0000018	n90																jl_g25913.t1_1
N6.HOG0000466	OG0000018	n92																jl_g177.t1_1
N6.HOG0000467	OG0000018	n94																jl_g21504.t1_1
N6.HOG0000468	OG0000018	n115																jl_g32226.t1_1
N6.HOG0000469	OG0000018	n118																jl_g42090.t1_1
N6.HOG0000470	OG0000018	n142																jl_g25919.t1_1
N6.HOG0000471	OG0000018	n182																jl_g25820.t1_1
N6.HOG0000472	OG0000018	n199																jl_g23114.t1_1, jl_g26054.t1_1
N6.HOG0000473	OG0000018	n221																jl_g8909.t1_1
N6.HOG0000474	OG0000018	n237																jl_g18814.t1_1
N6.HOG0000475	OG0000018	n243																jl_g31878.t1_1
N6.HOG0000476	OG0000018	n245																jl_g31886.t1_1, jl_g32102.t1_1
N6.HOG0000477	OG0000018	n256																jl_g23121.t1_1
N6.HOG0000478	OG0000018	n259																jl_g7981.t1_1
N6.HOG0000479	OG0000018	n267																jl_g25880.t1_1
N6.HOG0000480	OG0000018	n271																jl_g8330.t1_1
N6.HOG0000481	OG0000018	n277																jl_g23140.t1_1
N6.HOG0000482	OG0000018	n287																jl_g38879.t1_1
N6.HOG0000483	OG0000018	n288																jl_g1385.t1_1
N6.HOG0000484	OG0000018	n294																jl_g7996.t1_1
N6.HOG0000485	OG0000018	n302																jl_g8640.t1_1
N6.HOG0000486	OG0000018	n319																jl_g9489.t2_1
N6.HOG0000487	OG0000018	n321																jl_g9489.t1_1
N6.HOG0000488	OG0000018	n322																jl_g32374.t1_1
N6.HOG0000489	OG0000018	n361																jl_g18725.t1_1
N6.HOG0000490	OG0000018	n381																jl_g36909.t1_1
N6.HOG0000491	OG0000018	n386																jl_g8594.t1_1
N6.HOG0000492	OG0000018	n388																jl_g327.t1_1
N6.HOG0000493	OG0000018	n404																jl_g22089.t1_1
N6.HOG0000494	OG0000018	n408																jl_g22520.t1_1, jl_g9769.t1_1
N6.HOG0000495	OG0000018	n413																jl_g28305.t1_1
N6.HOG0000496	OG0000018	n417																jl_g9932.t1_1
N6.HOG0000497	OG0000018	n419																jl_g13973.t1_1, jl_g37728.t1_1
N6.HOG0000498	OG0000018	n441																jl_g145.t2_1
N6.HOG0000499	OG0000018	n445																jl_g145.t1_1
N6.HOG0000500	OG0000018	n466																jl_g35699.t1_1, jl_g26086.t1_1, jl_g7713.t1_1, jl_g27918.t2_1
N6.HOG0000501	OG0000018	n476																jl_g9253.t1_1
N6.HOG0000502	OG0000018	n489																jl_g4352.t1_1
N6.HOG0000503	OG0000018	n493																jl_g8518.t1_1
N6.HOG0000504	OG0000018	n497																jl_g22605.t1_1
N6.HOG0000505	OG0000018	n508																jl_g37351.t1_1
N6.HOG0000506	OG0000018	n512															W103_g24717.t1_1	jl_g21991.t1_1, jl_g8164.t1_1, jl_g9799.t1_1
N6.HOG0000507	OG0000018	n525																jl_g13528.t1_1
N6.HOG0000508	OG0000018	n538																jl_g18726.t1_1
N6.HOG0000509	OG0000018	n543																jl_g31938.t1_1, jl_g13732.t1_1
N6.HOG0000510	OG0000018	n561																jl_g236.t1_1
N6.HOG0000511	OG0000018	n582																jl_g27814.t1_1
N6.HOG0000512	OG0000018	n583																jl_g27814.t2_1
N6.HOG0000513	OG0000018	n584																jl_g22567.t1_1
N6.HOG0000514	OG0000018	n586																jl_g22131.t1_1
N6.HOG0000515	OG0000018	n597																jl_g35698.t1_1, jl_g26085.t1_1
N6.HOG0000516	OG0000018	n603																jl_g35484.t1_1
N6.HOG0000517	OG0000019	n3																jl_g12344.t1_1
N6.HOG0000518	OG0000019	n15																jl_g14411.t1_1
N6.HOG0000519	OG0000019	n27																jl_g15230.t1_1
N6.HOG0000520	OG0000019	n40																jl_g36080.t1_1
N6.HOG0000521	OG0000019	n66																jl_g37609.t1_1
N6.HOG0000522	OG0000019	n93																jl_g14219.t1_1, jl_g32347.t1_1
N6.HOG0000523	OG0000019	n97																jl_g11355.t1_1
N6.HOG0000524	OG0000019	n111																jl_g36816.t1_1
N6.HOG0000525	OG0000019	n120																jl_g25039.t1_1
N6.HOG0000526	OG0000019	n123																jl_g13223.t1_1
N6.HOG0000527	OG0000019	n129																jl_g9395.t1_1
N6.HOG0000528	OG0000019	n138																jl_g6269.t1_1
N6.HOG0000529	OG0000019	n163																jl_g3927.t1_1, jl_g7018.t1_1, jl_g24645.t1_1, jl_g3261.t1_1
N6.HOG0000530	OG0000019	n171																jl_g7466.t1_1
N6.HOG0000531	OG0000019	n204																jl_g23735.t1_1
N6.HOG0000532	OG0000019	n212																jl_g32538.t1_1
N6.HOG0000533	OG0000019	n225																jl_g19289.t1_1
N6.HOG0000534	OG0000019	n234																jl_g7214.t1_1
N6.HOG0000535	OG0000019	n240																jl_g23437.t1_1
N6.HOG0000536	OG0000019	n249																jl_g33658.t1_1
N6.HOG0000537	OG0000019	n302																jl_g3883.t1_1
N6.HOG0000538	OG0000019	n310																jl_g31747.t1_1
N6.HOG0000539	OG0000019	n345																jl_g15543.t1_1
N6.HOG0000540	OG0000019	n376																jl_g12233.t1_1
N6.HOG0000541	OG0000019	n447																jl_g7019.t2_1, jl_g24646.t1_1, jl_g3260.t1_1, jl_g3925.t2_1, jl_g1177.t1_1, jl_g25300.t1_1, jl_g32540.t1_1
N6.HOG0000542	OG0000019	n464																jl_g32140.t1_1
N6.HOG0000543	OG0000019	n466																jl_g39710.t1_1
N6.HOG0000544	OG0000019	n472																jl_g14373.t2_1, jl_g40645.t1_1
N6.HOG0000545	OG0000019	n476																jl_g15088.t1_1
N6.HOG0000546	OG0000019	n503																jl_g13224.t1_1
N6.HOG0000547	OG0000019	n506																jl_g19288.t1_1
N6.HOG0000548	OG0000019	n509																jl_g7146.t1_1
N6.HOG0000549	OG0000019	n512																jl_g35152.t1_1
N6.HOG0000550	OG0000019	n537																jl_g23438.t1_1, jl_g23424.t1_1
N6.HOG0000551	OG0000019	n547																jl_g33659.t1_1
N6.HOG0000552	OG0000019	n551																jl_g6268.t1_1
N6.HOG0000553	OG0000019	n561																jl_g23004.t1_1
N6.HOG0000554	OG0000019	n588																jl_g13265.t1_1
N6.HOG0000555	OG0000019	n593																jl_g30601.t1_1
N6.HOG0000556	OG0000019	n596																jl_g23736.t1_1
N6.HOG0000557	OG0000019	n600																jl_g3926.t1_1, jl_g32539.t1_1
N6.HOG0000558	OG0000020	n136																jl_g37366.t1_1, jl_g27971.t1_1
N6.HOG0000559	OG0000020	n145																jl_g26222.t1_1, jl_g26340.t1_1, jl_g7807.t1_1, jl_g42397.t1_1
N6.HOG0000560	OG0000020	n232																jl_g27326.t1_1
N6.HOG0000561	OG0000020	n237																jl_g19574.t1_1
N6.HOG0000562	OG0000020	n254																jl_g7462.t1_1
N6.HOG0000563	OG0000020	n271																jl_g24150.t2_1
N6.HOG0000564	OG0000020	n272																jl_g25577.t1_1
N6.HOG0000565	OG0000020	n283																jl_g15664.t1_1
N6.HOG0000566	OG0000020	n284																jl_g2630.t1_1, jl_g20061.t1_1, jl_g10581.t1_1, jl_g14351.t2_1
N6.HOG0000567	OG0000020	n287																jl_g38026.t1_1
N6.HOG0000568	OG0000020	n314																jl_g3336.t1_1
N6.HOG0000569	OG0000020	n409																jl_g17800.t1_1
N6.HOG0000570	OG0000020	n464																jl_g16602.t1_1
N6.HOG0000571	OG0000020	n469																jl_g12878.t2_1
N6.HOG0000572	OG0000020	n477																jl_g29139.t1_1
N6.HOG0000573	OG0000020	n479																jl_g3336.t2_1
N6.HOG0000574	OG0000021	n7																jl_g31992.t1_1
N6.HOG0000575	OG0000021	n59																jl_g25925.t1_1
N6.HOG0000576	OG0000021	n77																jl_g32512.t1_1
N6.HOG0000577	OG0000021	n90																jl_g21165.t1_1
N6.HOG0000578	OG0000021	n103																jl_g402.t1_1
N6.HOG0000579	OG0000021	n131																jl_g8157.t1_1
N6.HOG0000580	OG0000021	n168																jl_g16289.t1_1
N6.HOG0000581	OG0000021	n182																jl_g26770.t1_1
N6.HOG0000582	OG0000021	n189																jl_g7914.t1_1
N6.HOG0000583	OG0000021	n222																jl_g13983.t1_1
N6.HOG0000584	OG0000021	n225																jl_g10153.t1_1
N6.HOG0000585	OG0000021	n230																jl_g8474.t1_1
N6.HOG0000586	OG0000021	n256																jl_g16861.t1_1
N6.HOG0000587	OG0000021	n267																jl_g325.t1_1
N6.HOG0000588	OG0000021	n280																jl_g37314.t1_1
N6.HOG0000589	OG0000021	n287																jl_g25355.t1_1
N6.HOG0000590	OG0000021	n319																jl_g31993.t1_1
N6.HOG0000591	OG0000021	n329																jl_g7934.t1_1
N6.HOG0000592	OG0000021	n344																jl_g16862.t1_1
N6.HOG0000593	OG0000021	n356																jl_g31835.t1_1
N6.HOG0000594	OG0000021	n363																jl_g1392.t1_1
N6.HOG0000595	OG0000021	n372																jl_g26771.t1_1
N6.HOG0000596	OG0000021	n373																jl_g7420.t1_1
N6.HOG0000597	OG0000021	n376																jl_g16910.t1_1, jl_g9927.t1_1
N6.HOG0000598	OG0000021	n410																jl_g8158.t1_1
N6.HOG0000599	OG0000021	n411																jl_g8158.t2_1
N6.HOG0000600	OG0000021	n414																jl_g31835.t2_1
N6.HOG0000601	OG0000021	n446																jl_g10152.t1_1
N6.HOG0000602	OG0000021	n454																jl_g8166.t1_1
N6.HOG0000603	OG0000021	n456																jl_g22571.t1_1
N6.HOG0000604	OG0000021	n460																jl_g25981.t1_1
N6.HOG0000605	OG0000021	n462																jl_g21993.t1_1, jl_g21994.t1_1
N6.HOG0000606	OG0000021	n464																jl_g23142.t1_1
N6.HOG0000607	OG0000021	n472																jl_g21810.t1_1
N6.HOG0000608	OG0000021	n481																jl_g6711.t1_1
N6.HOG0000609	OG0000021	n510															W103_g7253.t1_1	
N6.HOG0000610	OG0000023	n9																jl_g17361.t1_1
N6.HOG0000611	OG0000023	n17																jl_g28012.t1_1
N6.HOG0000612	OG0000023	n33																jl_g27911.t1_1
N6.HOG0000613	OG0000023	n74															W103_g24716.t1_1	
N6.HOG0000614	OG0000023	n77																jl_g13975.t1_1
N6.HOG0000615	OG0000023	n78																jl_g35465.t1_1, jl_g1456.t1_1
N6.HOG0000616	OG0000023	n101																jl_g16968.t1_1, jl_g151.t1_1
N6.HOG0000617	OG0000023	n111																jl_g21951.t1_1
N6.HOG0000618	OG0000023	n113																jl_g16909.t1_1
N6.HOG0000619	OG0000023	n127																jl_g25928.t1_1, jl_g16965.t1_1, jl_g18482.t1_1
N6.HOG0000620	OG0000023	n140																jl_g9768.t1_1
N6.HOG0000621	OG0000023	n167																jl_g9783.t1_1
N6.HOG0000622	OG0000023	n193																jl_g8331.t1_1
N6.HOG0000623	OG0000023	n200																jl_g9488.t1_1
N6.HOG0000624	OG0000023	n205																jl_g37280.t1_1
N6.HOG0000625	OG0000023	n207																jl_g42456.t1_1
N6.HOG0000626	OG0000023	n210																jl_g38459.t1_1
N6.HOG0000627	OG0000023	n217																jl_g8436.t2_1, jl_g35638.t1_1, jl_g22604.t1_1
N6.HOG0000628	OG0000023	n223																jl_g13974.t1_1
N6.HOG0000629	OG0000023	n239																jl_g25626.t1_1, jl_g26087.t1_1
N6.HOG0000630	OG0000023	n267																jl_g4258.t1_1, jl_g43625.t1_1
N6.HOG0000631	OG0000023	n282																jl_g27917.t1_1
N6.HOG0000632	OG0000023	n293																jl_g37509.t1_1
N6.HOG0000633	OG0000023	n305																jl_g26180.t1_1
N6.HOG0000634	OG0000023	n321																jl_g32804.t1_1
N6.HOG0000635	OG0000023	n336																jl_g17238.t1_1
N6.HOG0000636	OG0000023	n355																jl_g4311.t1_1
N6.HOG0000637	OG0000023	n361																jl_g21691.t1_1
N6.HOG0000638	OG0000023	n374																jl_g22568.t1_1, jl_g9008.t1_1, jl_g42477.t1_1
N6.HOG0000639	OG0000023	n385																jl_g119.t1_1
N6.HOG0000640	OG0000023	n419																jl_g666.t1_1
N6.HOG0000641	OG0000023	n422																jl_g37000.t1_1, jl_g8422.t1_1
N6.HOG0000642	OG0000023	n440																jl_g18837.t1_1
N6.HOG0000643	OG0000023	n441																jl_g37313.t1_1
N6.HOG0000644	OG0000023	n449																jl_g14105.t1_1
N6.HOG0000645	OG0000023	n450																jl_g16409.t1_1
N6.HOG0000646	OG0000023	n453																jl_g8639.t1_1
N6.HOG0000647	OG0000023	n460																jl_g18446.t1_1
N6.HOG0000648	OG0000023	n462																jl_g8648.t1_1
N6.HOG0000649	OG0000023	n482																jl_g35506.t1_1, jl_g8436.t1_1
N6.HOG0000650	OG0000023	n495																jl_g16469.t1_1
N6.HOG0000651	OG0000023	n499																jl_g18542.t1_1
N6.HOG0000652	OG0000023	n502																jl_g37727.t1_1
N6.HOG0000653	OG0000023	n510																jl_g9930.t1_1
N6.HOG0000654	OG0000023	n514																jl_g9281.t1_1, jl_g21848.t1_1, jl_g22732.t1_1
N6.HOG0000655	OG0000023	n522																jl_g27816.t1_1
N6.HOG0000656	OG0000023	n523																jl_g10086.t1_1
N6.HOG0000657	OG0000026	n12																jl_g17367.t1_1
N6.HOG0000658	OG0000026	n22																jl_g21120.t1_1
N6.HOG0000659	OG0000026	n23																jl_g13804.t1_1
N6.HOG0000660	OG0000026	n42																jl_g18558.t1_1
N6.HOG0000661	OG0000026	n69																jl_g36883.t1_1
N6.HOG0000662	OG0000026	n73																jl_g25324.t1_1
N6.HOG0000663	OG0000026	n98																jl_g31950.t1_1
N6.HOG0000664	OG0000026	n118																jl_g21479.t1_1
N6.HOG0000665	OG0000026	n141																jl_g1193.t1_1
N6.HOG0000666	OG0000026	n155																jl_g13858.t1_1
N6.HOG0000667	OG0000026	n156																jl_g18575.t1_1
N6.HOG0000668	OG0000026	n175																jl_g26483.t1_1
N6.HOG0000669	OG0000026	n187																jl_g10444.t1_1
N6.HOG0000670	OG0000026	n208															W103_g18774.t1_1	jl_g18412.t1_1, jl_g32117.t1_1, jl_g26082.t1_1
N6.HOG0000671	OG0000026	n221																jl_g1391.t1_1
N6.HOG0000672	OG0000026	n227																jl_g16373.t1_1
N6.HOG0000673	OG0000026	n264																jl_g8686.t1_1
N6.HOG0000674	OG0000026	n269															W103_g24174.t1_1	jl_g1442.t1_1, jl_g1391.t3_1
N6.HOG0000675	OG0000026	n300																jl_g15807.t1_1
N6.HOG0000676	OG0000026	n310																jl_g4473.t1_1
N6.HOG0000677	OG0000026	n311																jl_g33123.t1_1
N6.HOG0000678	OG0000026	n351																jl_g20837.t1_1
N6.HOG0000679	OG0000026	n355																jl_g10993.t1_1
N6.HOG0000680	OG0000026	n385																jl_g42445.t1_1
N6.HOG0000681	OG0000026	n416																jl_g28286.t1_1
N6.HOG0000682	OG0000026	n434																jl_g9795.t1_1
N6.HOG0000683	OG0000026	n438																jl_g21366.t1_1
N6.HOG0000684	OG0000026	n462																jl_g21284.t1_1
N6.HOG0000685	OG0000026	n476																jl_g19303.t1_1
N6.HOG0000686	OG0000026	n481															W103_g952.t2_1, W103_g811.t1_1	
N6.HOG0000687	OG0000029	n4																jl_g13039.t1_1
N6.HOG0000688	OG0000029	n7																jl_g17124.t1_1
N6.HOG0000689	OG0000029	n39																jl_g589.t1_1
N6.HOG0000690	OG0000029	n48																jl_g26162.t2_1
N6.HOG0000691	OG0000029	n61																jl_g26162.t1_1
N6.HOG0000692	OG0000029	n62																jl_g19112.t1_1
N6.HOG0000693	OG0000029	n75																jl_g205.t1_1
N6.HOG0000694	OG0000029	n84															W103_g29874.t1_1, W103_g15785.t1_1	
N6.HOG0000695	OG0000029	n102																jl_g8672.t1_1
N6.HOG0000696	OG0000029	n134																jl_g3874.t1_1, jl_g28044.t1_1
N6.HOG0000697	OG0000029	n150																jl_g36392.t1_1
N6.HOG0000698	OG0000029	n167																jl_g23028.t1_1, jl_g13113.t1_1, jl_g26876.t1_1
N6.HOG0000699	OG0000029	n176																jl_g13038.t1_1
N6.HOG0000700	OG0000029	n185																jl_g23593.t1_1
N6.HOG0000701	OG0000029	n190																jl_g36913.t1_1, jl_g27522.t1_1, jl_g29021.t1_1
N6.HOG0000702	OG0000029	n212																jl_g11364.t1_1
N6.HOG0000703	OG0000029	n278																jl_g21924.t1_1
N6.HOG0000704	OG0000029	n283																jl_g36740.t1_1, jl_g11393.t1_1, jl_g13123.t1_1, jl_g35584.t1_1
N6.HOG0000705	OG0000029	n297																jl_g19095.t1_1
N6.HOG0000706	OG0000029	n298																jl_g27729.t1_1
N6.HOG0000707	OG0000029	n326																jl_g6087.t1_1, jl_g41308.t1_1
