HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N11.HOG0000278	OG0000008	n674						HO40_23xERB_hirisehap1_g17222.t1_1										
N11.HOG0000279	OG0000008	n676						HO40_23xERB_hirisehap1_g24524.t1_1, HO40_23xERB_hirisehap1_g18596.t1_1										
N11.HOG0000280	OG0000008	n684					ERB_F3_g34326.t1_1	HO40_23xERB_hirisehap1_g34555.t1_1										
N11.HOG0000281	OG0000008	n687						HO40_23xERB_hirisehap1_g31838.t1_1										
N11.HOG0000282	OG0000008	n693					ERB_F3_g18235.t1_1	HO40_23xERB_hirisehap1_g25001.t1_1										
N11.HOG0000283	OG0000008	n696						HO40_23xERB_hirisehap1_g1925.t1_1										
N11.HOG0000284	OG0000008	n700						HO40_23xERB_hirisehap1_g34269.t1_1										
N11.HOG0000285	OG0000008	n708					ERB_F3_g20798.t1_1	HO40_23xERB_hirisehap1_g13378.t1_1, HO40_23xERB_hirisehap1_g10986.t1_1										
N11.HOG0000286	OG0000008	n718						HO40_23xERB_hirisehap1_g25578.t1_1										
N11.HOG0000287	OG0000008	n725					ERB_F3_g16176.t1_1											
N11.HOG0000288	OG0000008	n746					ERB_F3_g22170.t1_1	HO40_23xERB_hirisehap1_g24754.t1_1, HO40_23xERB_hirisehap1_g13010.t1_1										
N11.HOG0000289	OG0000008	n754						HO40_23xERB_hirisehap1_g30455.t1_1										
N11.HOG0000290	OG0000008	n760						HO40_23xERB_hirisehap1_g34146.t1_1										
N11.HOG0000291	OG0000008	n761					ERB_F3_g18235.t2_1	HO40_23xERB_hirisehap1_g17723.t1_1										
N11.HOG0000292	OG0000008	n763						HO40_23xERB_hirisehap1_g2856.t1_1, HO40_23xERB_hirisehap1_g12885.t1_1										
N11.HOG0000293	OG0000008	n766					ERB_F3_g18230.t1_1	HO40_23xERB_hirisehap1_g32650.t1_1										
N11.HOG0000294	OG0000008	n770					ERB_F3_g3749.t1_1											
N11.HOG0000295	OG0000008	n772					ERB_F3_g14546.t1_1	HO40_23xERB_hirisehap1_g30624.t1_1										
N11.HOG0000296	OG0000008	n774						HO40_23xERB_hirisehap1_g12046.t1_1										
N11.HOG0000297	OG0000008	n775					ERB_F3_g18326.t1_1	HO40_23xERB_hirisehap1_g3547.t1_1										
N11.HOG0000298	OG0000010	n5						HO40_23xERB_hirisehap1_g17437.t1_1										
N11.HOG0000299	OG0000010	n49					ERB_F3_g11696.t1_1	HO40_23xERB_hirisehap1_g3041.t1_1, HO40_23xERB_hirisehap1_g28381.t1_1										
N11.HOG0000300	OG0000010	n66					ERB_F3_g15313.t1_1, ERB_F3_g1025.t1_1	HO40_23xERB_hirisehap1_g1889.t1_1, HO40_23xERB_hirisehap1_g31189.t1_1, HO40_23xERB_hirisehap1_g1316.t1_1										
N11.HOG0000301	OG0000010	n89						HO40_23xERB_hirisehap1_g3268.t1_1										
N11.HOG0000302	OG0000010	n92						HO40_23xERB_hirisehap1_g23922.t1_1										
N11.HOG0000303	OG0000010	n94					ERB_F3_g5060.t1_1											
N11.HOG0000304	OG0000010	n110						HO40_23xERB_hirisehap1_g17989.t1_1										
N11.HOG0000305	OG0000010	n113					ERB_F3_g15069.t1_1, ERB_F3_g15072.t1_1											
N11.HOG0000306	OG0000010	n118					ERB_F3_g3138.t1_1											
N11.HOG0000307	OG0000010	n121					ERB_F3_g24274.t1_1											
N11.HOG0000308	OG0000010	n123						HO40_23xERB_hirisehap1_g1070.t1_1										
N11.HOG0000309	OG0000010	n149						HO40_23xERB_hirisehap1_g24882.t1_1, HO40_23xERB_hirisehap1_g24249.t1_1										
N11.HOG0000310	OG0000010	n158						HO40_23xERB_hirisehap1_g24348.t1_1, HO40_23xERB_hirisehap1_g17788.t1_1, HO40_23xERB_hirisehap1_g17746.t1_1										
N11.HOG0000311	OG0000010	n165					ERB_F3_g10857.t1_1											
N11.HOG0000312	OG0000010	n171						HO40_23xERB_hirisehap1_g21018.t2_1, HO40_23xERB_hirisehap1_g12638.t1_1										
N11.HOG0000313	OG0000010	n177						HO40_23xERB_hirisehap1_g12668.t1_1										
N11.HOG0000314	OG0000010	n184					ERB_F3_g12012.t1_1	HO40_23xERB_hirisehap1_g33941.t1_1										
N11.HOG0000315	OG0000010	n191						HO40_23xERB_hirisehap1_g16659.t1_1										
N11.HOG0000316	OG0000010	n200						HO40_23xERB_hirisehap1_g16661.t1_1										
N11.HOG0000317	OG0000010	n211						HO40_23xERB_hirisehap1_g33950.t1_1, HO40_23xERB_hirisehap1_g27887.t1_1										
N11.HOG0000318	OG0000010	n230					ERB_F3_g10076.t1_1											
N11.HOG0000319	OG0000010	n233					ERB_F3_g10738.t1_1											
N11.HOG0000320	OG0000010	n234						HO40_23xERB_hirisehap1_g9707.t1_1										
N11.HOG0000321	OG0000010	n236						HO40_23xERB_hirisehap1_g13088.t1_1										
N11.HOG0000322	OG0000010	n252						HO40_23xERB_hirisehap1_g1886.t1_1, HO40_23xERB_hirisehap1_g20625.t1_1										
N11.HOG0000323	OG0000010	n266						HO40_23xERB_hirisehap1_g20738.t1_1										
N11.HOG0000324	OG0000010	n271						HO40_23xERB_hirisehap1_g8837.t1_1										
N11.HOG0000325	OG0000010	n274						HO40_23xERB_hirisehap1_g28250.t1_1										
N11.HOG0000326	OG0000010	n283					ERB_F3_g1290.t1_1											
N11.HOG0000327	OG0000010	n287						HO40_23xERB_hirisehap1_g13498.t1_1										
N11.HOG0000328	OG0000010	n290					ERB_F3_g3045.t1_1	HO40_23xERB_hirisehap1_g27888.t1_1										
N11.HOG0000329	OG0000010	n296					ERB_F3_g3564.t1_1, ERB_F3_g4339.t1_1, ERB_F3_g3362.t1_1	HO40_23xERB_hirisehap1_g34018.t2_1										
N11.HOG0000330	OG0000010	n305						HO40_23xERB_hirisehap1_g31207.t1_1										
N11.HOG0000331	OG0000010	n308					ERB_F3_g14147.t1_1											
N11.HOG0000332	OG0000010	n314						HO40_23xERB_hirisehap1_g21018.t1_1, HO40_23xERB_hirisehap1_g34194.t1_1										
N11.HOG0000333	OG0000010	n315					ERB_F3_g27181.t2_1											
N11.HOG0000334	OG0000010	n320						HO40_23xERB_hirisehap1_g20546.t1_1										
N11.HOG0000335	OG0000010	n322						HO40_23xERB_hirisehap1_g31038.t1_1										
N11.HOG0000336	OG0000010	n326						HO40_23xERB_hirisehap1_g31760.t1_1										
N11.HOG0000337	OG0000010	n331						HO40_23xERB_hirisehap1_g10310.t1_1, HO40_23xERB_hirisehap1_g24222.t1_1, HO40_23xERB_hirisehap1_g33687.t1_1, HO40_23xERB_hirisehap1_g20400.t1_1										
N11.HOG0000338	OG0000010	n344						HO40_23xERB_hirisehap1_g13136.t1_1, HO40_23xERB_hirisehap1_g25683.t1_1, HO40_23xERB_hirisehap1_g13154.t1_1										
N11.HOG0000339	OG0000010	n354						HO40_23xERB_hirisehap1_g27957.t1_1, HO40_23xERB_hirisehap1_g13080.t1_1										
N11.HOG0000340	OG0000010	n360					ERB_F3_g24752.t1_1	HO40_23xERB_hirisehap1_g17265.t1_1										
N11.HOG0000341	OG0000010	n375					ERB_F3_g34715.t1_1, ERB_F3_g3081.t1_1											
N11.HOG0000342	OG0000010	n390					ERB_F3_g18886.t1_1											
N11.HOG0000343	OG0000010	n403					ERB_F3_g31396.t1_1											
N11.HOG0000344	OG0000010	n405						HO40_23xERB_hirisehap1_g24673.t1_1										
N11.HOG0000345	OG0000010	n406					ERB_F3_g4288.t1_1	HO40_23xERB_hirisehap1_g15656.t1_1										
N11.HOG0000346	OG0000010	n415					ERB_F3_g1292.t1_1											
N11.HOG0000347	OG0000010	n420					ERB_F3_g24744.t1_1, ERB_F3_g18622.t3_1	HO40_23xERB_hirisehap1_g690.t1_1										
N11.HOG0000348	OG0000010	n431					ERB_F3_g22018.t1_1											
N11.HOG0000349	OG0000010	n438						HO40_23xERB_hirisehap1_g9729.t1_1										
N11.HOG0000350	OG0000010	n448					ERB_F3_g24312.t1_1	HO40_23xERB_hirisehap1_g20860.t1_1										
N11.HOG0000351	OG0000010	n458						HO40_23xERB_hirisehap1_g17477.t1_1										
N11.HOG0000352	OG0000010	n489					ERB_F3_g16520.t1_1											
N11.HOG0000353	OG0000010	n491					ERB_F3_g3347.t1_1											
N11.HOG0000354	OG0000010	n494					ERB_F3_g31881.t1_1											
N11.HOG0000355	OG0000010	n495					ERB_F3_g27234.t1_1											
N11.HOG0000356	OG0000010	n504					ERB_F3_g24713.t1_1	HO40_23xERB_hirisehap1_g1548.t1_1										
N11.HOG0000357	OG0000010	n513						HO40_23xERB_hirisehap1_g16589.t1_1										
N11.HOG0000358	OG0000010	n515						HO40_23xERB_hirisehap1_g2345.t1_1										
N11.HOG0000359	OG0000010	n516						HO40_23xERB_hirisehap1_g13960.t2_1										
N11.HOG0000360	OG0000010	n521					ERB_F3_g7919.t1_1, ERB_F3_g8083.t1_1	HO40_23xERB_hirisehap1_g20430.t1_1										
N11.HOG0000361	OG0000010	n523					ERB_F3_g34781.t1_1											
N11.HOG0000362	OG0000010	n526					ERB_F3_g13173.t1_1											
N11.HOG0000363	OG0000010	n527					ERB_F3_g20746.t1_1											
N11.HOG0000364	OG0000010	n533					ERB_F3_g3056.t1_1	HO40_23xERB_hirisehap1_g12185.t1_1, HO40_23xERB_hirisehap1_g32379.t1_1, HO40_23xERB_hirisehap1_g20815.t1_1										
N11.HOG0000365	OG0000010	n544					ERB_F3_g1220.t1_1											
N11.HOG0000366	OG0000010	n548					ERB_F3_g30983.t1_1, ERB_F3_g21841.t1_1											
N11.HOG0000367	OG0000010	n556					ERB_F3_g23176.t1_1, ERB_F3_g10186.t1_1											
N11.HOG0000368	OG0000010	n558						HO40_23xERB_hirisehap1_g33770.t1_1, HO40_23xERB_hirisehap1_g3040.t2_1										
N11.HOG0000369	OG0000010	n562					ERB_F3_g7861.t1_1, ERB_F3_g22893.t1_1	HO40_23xERB_hirisehap1_g31614.t1_1										
N11.HOG0000370	OG0000010	n575					ERB_F3_g3256.t1_1											
N11.HOG0000371	OG0000010	n578						HO40_23xERB_hirisehap1_g23954.t1_1										
N11.HOG0000372	OG0000010	n581						HO40_23xERB_hirisehap1_g24443.t1_1										
N11.HOG0000373	OG0000010	n582						HO40_23xERB_hirisehap1_g24072.t1_1										
N11.HOG0000374	OG0000010	n583						HO40_23xERB_hirisehap1_g24349.t1_1										
N11.HOG0000375	OG0000010	n585					ERB_F3_g24749.t1_1											
N11.HOG0000376	OG0000010	n617					ERB_F3_g34922.t1_1											
N11.HOG0000377	OG0000010	n633						HO40_23xERB_hirisehap1_g19596.t1_1										
N11.HOG0000378	OG0000010	n635						HO40_23xERB_hirisehap1_g28057.t1_1, HO40_23xERB_hirisehap1_g974.t1_1										
N11.HOG0000379	OG0000010	n639					ERB_F3_g7864.t1_1, ERB_F3_g35750.t1_1											
N11.HOG0000380	OG0000010	n647					ERB_F3_g27735.t1_1	HO40_23xERB_hirisehap1_g20640.t1_1										
N11.HOG0000381	OG0000010	n655					ERB_F3_g25271.t1_1											
N11.HOG0000382	OG0000010	n660						HO40_23xERB_hirisehap1_g15898.t1_1, HO40_23xERB_hirisehap1_g35890.t1_1										
N11.HOG0000383	OG0000010	n663					ERB_F3_g34516.t1_1											
N11.HOG0000384	OG0000010	n683						HO40_23xERB_hirisehap1_g24347.t1_1										
N11.HOG0000385	OG0000010	n685						HO40_23xERB_hirisehap1_g13499.t1_1										
N11.HOG0000386	OG0000010	n694						HO40_23xERB_hirisehap1_g12776.t1_1										
N11.HOG0000387	OG0000010	n698						HO40_23xERB_hirisehap1_g12894.t1_1										
N11.HOG0000388	OG0000010	n702						HO40_23xERB_hirisehap1_g20437.t1_1										
N11.HOG0000389	OG0000010	n716						HO40_23xERB_hirisehap1_g2050.t1_1										
N11.HOG0000390	OG0000010	n720						HO40_23xERB_hirisehap1_g4258.t1_1										
N11.HOG0000391	OG0000010	n721						HO40_23xERB_hirisehap1_g11988.t1_1										
N11.HOG0000392	OG0000010	n744						HO40_23xERB_hirisehap1_g23935.t1_1										
N11.HOG0000393	OG0000011	n32					ERB_F3_g21463.t1_1											
N11.HOG0000394	OG0000011	n36					ERB_F3_g36562.t1_1											
N11.HOG0000395	OG0000011	n45					ERB_F3_g12810.t1_1											
N11.HOG0000396	OG0000011	n48						HO40_23xERB_hirisehap1_g32453.t3_1										
N11.HOG0000397	OG0000011	n61						HO40_23xERB_hirisehap1_g34136.t1_1										
N11.HOG0000398	OG0000011	n67						HO40_23xERB_hirisehap1_g12980.t1_1										
N11.HOG0000399	OG0000011	n74						HO40_23xERB_hirisehap1_g588.t2_1, HO40_23xERB_hirisehap1_g588.t1_1										
N11.HOG0000400	OG0000011	n103						HO40_23xERB_hirisehap1_g13562.t1_1										
N11.HOG0000401	OG0000011	n114						HO40_23xERB_hirisehap1_g19941.t1_1										
N11.HOG0000402	OG0000011	n130					ERB_F3_g10867.t1_1	HO40_23xERB_hirisehap1_g32453.t2_1										
N11.HOG0000403	OG0000011	n148					ERB_F3_g27995.t1_1											
N11.HOG0000404	OG0000011	n155					ERB_F3_g17883.t1_1											
N11.HOG0000405	OG0000011	n156						HO40_23xERB_hirisehap1_g17044.t1_1										
N11.HOG0000406	OG0000011	n179						HO40_23xERB_hirisehap1_g28871.t1_1										
N11.HOG0000407	OG0000011	n244					ERB_F3_g4299.t1_1											
N11.HOG0000408	OG0000011	n245					ERB_F3_g39434.t1_1											
N11.HOG0000409	OG0000011	n258						HO40_23xERB_hirisehap1_g13561.t1_1										
N11.HOG0000410	OG0000011	n274						HO40_23xERB_hirisehap1_g12979.t1_1										
N11.HOG0000411	OG0000011	n287						HO40_23xERB_hirisehap1_g10114.t1_1										
N11.HOG0000412	OG0000011	n300					ERB_F3_g21464.t1_1	HO40_23xERB_hirisehap1_g9224.t1_1										
N11.HOG0000413	OG0000011	n308					ERB_F3_g26009.t1_1											
N11.HOG0000414	OG0000011	n330						HO40_23xERB_hirisehap1_g26096.t1_1										
N11.HOG0000415	OG0000011	n336						HO40_23xERB_hirisehap1_g8540.t1_1										
N11.HOG0000416	OG0000011	n343						HO40_23xERB_hirisehap1_g9110.t1_1										
N11.HOG0000417	OG0000011	n344						HO40_23xERB_hirisehap1_g31871.t1_1, HO40_23xERB_hirisehap1_g34735.t1_1										
N11.HOG0000418	OG0000011	n350					ERB_F3_g24683.t1_1	HO40_23xERB_hirisehap1_g25979.t1_1										
N11.HOG0000419	OG0000011	n354						HO40_23xERB_hirisehap1_g11730.t1_1										
N11.HOG0000420	OG0000011	n377					ERB_F3_g38268.t1_1	HO40_23xERB_hirisehap1_g19895.t1_1										
N11.HOG0000421	OG0000011	n413					ERB_F3_g38247.t1_1	HO40_23xERB_hirisehap1_g33606.t1_1										
N11.HOG0000422	OG0000011	n416					ERB_F3_g21462.t1_1											
N11.HOG0000423	OG0000011	n420					ERB_F3_g8017.t1_1											
N11.HOG0000424	OG0000011	n423						HO40_23xERB_hirisehap1_g16575.t1_1										
N11.HOG0000425	OG0000011	n426					ERB_F3_g13243.t1_1											
N11.HOG0000426	OG0000011	n430					ERB_F3_g18212.t1_1											
N11.HOG0000427	OG0000011	n433					ERB_F3_g24114.t1_1											
N11.HOG0000428	OG0000011	n452						HO40_23xERB_hirisehap1_g20294.t1_1										
N11.HOG0000429	OG0000011	n455					ERB_F3_g1035.t1_1	HO40_23xERB_hirisehap1_g587.t1_1										
N11.HOG0000430	OG0000011	n461					ERB_F3_g27480.t1_1	HO40_23xERB_hirisehap1_g33391.t1_1										
N11.HOG0000431	OG0000011	n476						HO40_23xERB_hirisehap1_g32453.t1_1										
N11.HOG0000432	OG0000011	n481						HO40_23xERB_hirisehap1_g23252.t1_1, HO40_23xERB_hirisehap1_g13943.t1_1										
N11.HOG0000433	OG0000011	n486						HO40_23xERB_hirisehap1_g17289.t1_1										
N11.HOG0000434	OG0000011	n489					ERB_F3_g6633.t1_1											
N11.HOG0000435	OG0000011	n490					ERB_F3_g30214.t1_1	HO40_23xERB_hirisehap1_g12561.t1_1										
N11.HOG0000436	OG0000011	n510					ERB_F3_g24003.t1_1											
N11.HOG0000437	OG0000011	n524						HO40_23xERB_hirisehap1_g18581.t1_1										
N11.HOG0000438	OG0000011	n529					ERB_F3_g27997.t1_1											
N11.HOG0000439	OG0000011	n558					ERB_F3_g30575.t1_1											
N11.HOG0000440	OG0000011	n562						HO40_23xERB_hirisehap1_g18585.t1_1										
N11.HOG0000441	OG0000011	n607					ERB_F3_g10866.t1_1											
N11.HOG0000442	OG0000011	n645						HO40_23xERB_hirisehap1_g5132.t1_1										
N11.HOG0000443	OG0000011	n657						HO40_23xERB_hirisehap1_g30860.t1_1, HO40_23xERB_hirisehap1_g3330.t1_1										
N11.HOG0000444	OG0000011	n676					ERB_F3_g39433.t1_1											
N11.HOG0000445	OG0000011	n680					ERB_F3_g36561.t1_1	HO40_23xERB_hirisehap1_g12977.t1_1										
N11.HOG0000446	OG0000011	n684						HO40_23xERB_hirisehap1_g27455.t1_1										
N11.HOG0000447	OG0000011	n710						HO40_23xERB_hirisehap1_g34135.t1_1										
N11.HOG0000448	OG0000011	n722					ERB_F3_g27996.t1_1											
N11.HOG0000449	OG0000012	n35					ERB_F3_g28216.t1_1	HO40_23xERB_hirisehap1_g27429.t1_1										
N11.HOG0000450	OG0000012	n43					ERB_F3_g11855.t1_1											
N11.HOG0000451	OG0000012	n55					ERB_F3_g23241.t2_1, ERB_F3_g23241.t1_1											
N11.HOG0000452	OG0000012	n68					ERB_F3_g11102.t1_1											
N11.HOG0000453	OG0000012	n75					ERB_F3_g14612.t1_1											
N11.HOG0000454	OG0000012	n88					ERB_F3_g32900.t1_1	HO40_23xERB_hirisehap1_g16791.t1_1										
N11.HOG0000455	OG0000012	n92					ERB_F3_g14769.t1_1											
N11.HOG0000456	OG0000012	n105					ERB_F3_g8394.t1_1, ERB_F3_g8394.t2_1											
N11.HOG0000457	OG0000012	n107						HO40_23xERB_hirisehap1_g33377.t1_1										
N11.HOG0000458	OG0000012	n124					ERB_F3_g23738.t1_1											
N11.HOG0000459	OG0000012	n133						HO40_23xERB_hirisehap1_g1081.t1_1, HO40_23xERB_hirisehap1_g1081.t2_1										
N11.HOG0000460	OG0000012	n148					ERB_F3_g11976.t1_1	HO40_23xERB_hirisehap1_g17013.t1_1										
N11.HOG0000461	OG0000012	n154					ERB_F3_g5525.t1_1											
N11.HOG0000462	OG0000012	n160					ERB_F3_g38811.t1_1											
N11.HOG0000463	OG0000012	n171					ERB_F3_g30108.t1_1											
N11.HOG0000464	OG0000012	n172					ERB_F3_g19599.t1_1											
N11.HOG0000465	OG0000012	n193						HO40_23xERB_hirisehap1_g32620.t3_1										
N11.HOG0000466	OG0000012	n208					ERB_F3_g22210.t2_1, ERB_F3_g22210.t3_1	HO40_23xERB_hirisehap1_g1940.t1_1										
N11.HOG0000467	OG0000012	n223						HO40_23xERB_hirisehap1_g21209.t2_1										
N11.HOG0000468	OG0000012	n234						HO40_23xERB_hirisehap1_g26757.t1_1										
N11.HOG0000469	OG0000012	n245					ERB_F3_g23123.t1_1											
N11.HOG0000470	OG0000012	n247					ERB_F3_g34332.t2_1, ERB_F3_g734.t1_1	HO40_23xERB_hirisehap1_g30616.t1_1										
N11.HOG0000471	OG0000012	n255						HO40_23xERB_hirisehap1_g4526.t1_1										
N11.HOG0000472	OG0000012	n270						HO40_23xERB_hirisehap1_g13463.t1_1										
N11.HOG0000473	OG0000012	n274						HO40_23xERB_hirisehap1_g24052.t1_1										
N11.HOG0000474	OG0000012	n283						HO40_23xERB_hirisehap1_g4604.t1_1										
N11.HOG0000475	OG0000012	n291						HO40_23xERB_hirisehap1_g592.t1_1										
N11.HOG0000476	OG0000012	n311						HO40_23xERB_hirisehap1_g26985.t1_1										
N11.HOG0000477	OG0000012	n313					ERB_F3_g37550.t1_1	HO40_23xERB_hirisehap1_g21815.t1_1										
N11.HOG0000478	OG0000012	n319					ERB_F3_g18052.t1_1	HO40_23xERB_hirisehap1_g9039.t1_1										
N11.HOG0000479	OG0000012	n324						HO40_23xERB_hirisehap1_g11431.t1_1										
N11.HOG0000480	OG0000012	n328					ERB_F3_g15295.t2_1											
N11.HOG0000481	OG0000012	n329					ERB_F3_g15295.t1_1											
N11.HOG0000482	OG0000012	n333					ERB_F3_g1701.t1_1	HO40_23xERB_hirisehap1_g31622.t1_1										
N11.HOG0000483	OG0000012	n337						HO40_23xERB_hirisehap1_g3407.t1_1										
N11.HOG0000484	OG0000012	n338					ERB_F3_g10626.t2_1, ERB_F3_g16648.t1_1											
N11.HOG0000485	OG0000012	n343					ERB_F3_g37139.t1_1											
N11.HOG0000486	OG0000012	n360					ERB_F3_g30510.t1_1	HO40_23xERB_hirisehap1_g22290.t1_1										
N11.HOG0000487	OG0000012	n369					ERB_F3_g34519.t2_1											
N11.HOG0000488	OG0000012	n373					ERB_F3_g17819.t2_1, ERB_F3_g17819.t1_1											
N11.HOG0000489	OG0000012	n375					ERB_F3_g37266.t1_1	HO40_23xERB_hirisehap1_g1777.t1_1										
N11.HOG0000490	OG0000012	n382						HO40_23xERB_hirisehap1_g11629.t1_1										
N11.HOG0000491	OG0000012	n401					ERB_F3_g31020.t1_1	HO40_23xERB_hirisehap1_g24782.t1_1										
N11.HOG0000492	OG0000012	n486					ERB_F3_g31021.t1_1											
N11.HOG0000493	OG0000012	n490					ERB_F3_g31021.t2_1											
N11.HOG0000494	OG0000012	n503					ERB_F3_g22790.t1_1											
N11.HOG0000495	OG0000012	n507					ERB_F3_g638.t1_1											
N11.HOG0000496	OG0000012	n530					ERB_F3_g3532.t1_1	HO40_23xERB_hirisehap1_g13180.t1_1										
N11.HOG0000497	OG0000012	n602					ERB_F3_g30508.t1_1	HO40_23xERB_hirisehap1_g22288.t1_1										
N11.HOG0000498	OG0000012	n623					ERB_F3_g9184.t1_1											
N11.HOG0000499	OG0000012	n647					ERB_F3_g19118.t1_1											
N11.HOG0000500	OG0000012	n652					ERB_F3_g17820.t1_1											
N11.HOG0000501	OG0000012	n672					ERB_F3_g1698.t1_1											
N11.HOG0000502	OG0000012	n713					ERB_F3_g8496.t1_1											
N11.HOG0000503	OG0000012	n730					ERB_F3_g15296.t1_1											
N11.HOG0000504	OG0000013	n2					ERB_F3_g34379.t1_1											
N11.HOG0000505	OG0000013	n6						HO40_23xERB_hirisehap1_g23472.t1_1										
N11.HOG0000506	OG0000013	n15						HO40_23xERB_hirisehap1_g31262.t1_1										
N11.HOG0000507	OG0000013	n37					ERB_F3_g33347.t1_1, ERB_F3_g14399.t1_1											
N11.HOG0000508	OG0000013	n39						HO40_23xERB_hirisehap1_g3710.t1_1										
N11.HOG0000509	OG0000013	n44						HO40_23xERB_hirisehap1_g17394.t1_1										
N11.HOG0000510	OG0000013	n60					ERB_F3_g6348.t1_1											
N11.HOG0000511	OG0000013	n64						HO40_23xERB_hirisehap1_g28091.t1_1										
N11.HOG0000512	OG0000013	n93					ERB_F3_g24471.t1_1											
N11.HOG0000513	OG0000013	n94					ERB_F3_g14435.t1_1											
N11.HOG0000514	OG0000013	n101						HO40_23xERB_hirisehap1_g18793.t1_1										
N11.HOG0000515	OG0000013	n105						HO40_23xERB_hirisehap1_g20692.t1_1, HO40_23xERB_hirisehap1_g9081.t1_1										
N11.HOG0000516	OG0000013	n107						HO40_23xERB_hirisehap1_g33919.t1_1										
N11.HOG0000517	OG0000013	n108						HO40_23xERB_hirisehap1_g34053.t1_1										
N11.HOG0000518	OG0000013	n110						HO40_23xERB_hirisehap1_g31178.t2_1										
N11.HOG0000519	OG0000013	n114					ERB_F3_g31896.t1_1											
N11.HOG0000520	OG0000013	n132						HO40_23xERB_hirisehap1_g24575.t1_1										
N11.HOG0000521	OG0000013	n145						HO40_23xERB_hirisehap1_g3813.t1_1										
N11.HOG0000522	OG0000013	n147						HO40_23xERB_hirisehap1_g24931.t1_1										
N11.HOG0000523	OG0000013	n150						HO40_23xERB_hirisehap1_g8095.t1_1, HO40_23xERB_hirisehap1_g17321.t1_1										
N11.HOG0000524	OG0000013	n175					ERB_F3_g30013.t1_1	HO40_23xERB_hirisehap1_g11914.t1_1										
N11.HOG0000525	OG0000013	n184						HO40_23xERB_hirisehap1_g3212.t1_1										
N11.HOG0000526	OG0000013	n186						HO40_23xERB_hirisehap1_g13311.t1_1, HO40_23xERB_hirisehap1_g12635.t1_1										
N11.HOG0000527	OG0000013	n193					ERB_F3_g20146.t1_1											
N11.HOG0000528	OG0000013	n218					ERB_F3_g24565.t1_1	HO40_23xERB_hirisehap1_g17303.t1_1										
N11.HOG0000529	OG0000013	n237						HO40_23xERB_hirisehap1_g918.t1_1										
N11.HOG0000530	OG0000013	n240						HO40_23xERB_hirisehap1_g13594.t1_1										
N11.HOG0000531	OG0000013	n243						HO40_23xERB_hirisehap1_g31191.t1_1, HO40_23xERB_hirisehap1_g16092.t1_1										
