HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N14.HOG0000376	OG0000023	n45		CBDRx_g20781.t1_1														
N14.HOG0000377	OG0000023	n50		CBDRx_g11418.t1_1														
N14.HOG0000378	OG0000023	n113	XP_030497902.1															
N14.HOG0000379	OG0000023	n152	XP_030486931.1															
N14.HOG0000380	OG0000023	n157		CBDRx_g10722.t1_1, CBDRx_g29927.t1_1														
N14.HOG0000381	OG0000023	n160		CBDRx_g6528.t1_1														
N14.HOG0000382	OG0000023	n264		CBDRx_g27066.t1_1														
N14.HOG0000383	OG0000023	n306		CBDRx_g21095.t1_1														
N14.HOG0000384	OG0000023	n309	XP_030502612.1															
N14.HOG0000385	OG0000023	n422		CBDRx_g25150.t1_1														
N14.HOG0000386	OG0000023	n495	XP_030505236.1															
N14.HOG0000387	OG0000026	n9		CBDRx_g11378.t1_1														
N14.HOG0000388	OG0000026	n16		CBDRx_g29959.t1_1														
N14.HOG0000389	OG0000026	n58		CBDRx_g23950.t1_1														
N14.HOG0000390	OG0000026	n304		CBDRx_g21122.t1_1														
N14.HOG0000391	OG0000029	n4	XP_030493053.1															
N14.HOG0000392	OG0000029	n7	XP_030479141.1															
N14.HOG0000393	OG0000029	n29	XP_030495312.1															
N14.HOG0000394	OG0000029	n39	XP_030502935.1															
N14.HOG0000395	OG0000029	n71	XP_030479142.1															
N14.HOG0000396	OG0000029	n73	XP_030487284.1															
N14.HOG0000397	OG0000029	n86	XP_030478306.1															
N14.HOG0000398	OG0000029	n87	XP_030497911.1															
N14.HOG0000399	OG0000029	n106		CBDRx_g10522.t1_1														
N14.HOG0000400	OG0000029	n130		CBDRx_g27960.t1_1														
N14.HOG0000401	OG0000029	n134		CBDRx_g24362.t1_1														
N14.HOG0000402	OG0000029	n176	XP_030508614.1, XP_030479116.1, XP_030498212.1															
N14.HOG0000403	OG0000029	n212	XP_030504913.1															
N14.HOG0000404	OG0000029	n314	XP_030478779.1															
N14.HOG0000405	OG0000029	n377	XP_030494919.1															
N14.HOG0000406	OG0000029	n382	XP_030497657.1															
N14.HOG0000407	OG0000029	n383	XP_030497457.1															
N14.HOG0000408	OG0000029	n387		CBDRx_g11186.t1_1														
N14.HOG0000409	OG0000029	n401	XP_030505036.1															
N14.HOG0000410	OG0000029	n421	XP_030505298.1															
N14.HOG0000411	OG0000029	n457	XP_030487224.1															
N14.HOG0000412	OG0000030	n16	XP_030497475.1															
N14.HOG0000413	OG0000030	n254	XP_030477980.1															
N14.HOG0000414	OG0000030	n373	XP_030502520.1															
N14.HOG0000415	OG0000030	n377	XP_030500731.1	CBDRx_g11733.t1_1														
N14.HOG0000416	OG0000030	n453	XP_030478054.1															
N14.HOG0000417	OG0000030	n454	XP_030502753.1															
N14.HOG0000418	OG0000031	n7	XP_030477851.1															
N14.HOG0000419	OG0000031	n13	XP_030494916.1															
N14.HOG0000420	OG0000031	n15	XP_030502560.1															
N14.HOG0000421	OG0000031	n18		CBDRx_g3112.t1_1														
N14.HOG0000422	OG0000031	n28	XP_030505000.1															
N14.HOG0000423	OG0000031	n380	XP_030505127.1															
N14.HOG0000424	OG0000031	n413		CBDRx_g20229.t1_1														
N14.HOG0000425	OG0000031	n445	XP_030478365.1															
N14.HOG0000426	OG0000031	n454	XP_030509635.1															
N14.HOG0000427	OG0000032	n30		CBDRx_g30591.t1_1														
N14.HOG0000428	OG0000032	n39		CBDRx_g10941.t1_1														
N14.HOG0000429	OG0000032	n44		CBDRx_g27399.t1_1, CBDRx_g30555.t1_1														
N14.HOG0000430	OG0000032	n48		CBDRx_g26724.t3_1														
N14.HOG0000431	OG0000032	n49		CBDRx_g11360.t1_1														
N14.HOG0000432	OG0000032	n85		CBDRx_g16961.t1_1														
N14.HOG0000433	OG0000032	n91		CBDRx_g29593.t1_1														
N14.HOG0000434	OG0000032	n103		CBDRx_g1937.t1_1														
N14.HOG0000435	OG0000032	n124		CBDRx_g28096.t1_1														
N14.HOG0000436	OG0000032	n141		CBDRx_g5859.t1_1														
N14.HOG0000437	OG0000032	n157		CBDRx_g10989.t1_1														
N14.HOG0000438	OG0000032	n202		CBDRx_g25223.t1_1														
N14.HOG0000439	OG0000032	n231	XP_030502728.1	CBDRx_g18424.t1_1														
N14.HOG0000440	OG0000032	n246	XP_030477906.1	CBDRx_g26423.t1_1, CBDRx_g5565.t1_1														
N14.HOG0000441	OG0000032	n257		CBDRx_g14689.t1_1														
N14.HOG0000442	OG0000032	n267		CBDRx_g2551.t1_1														
N14.HOG0000443	OG0000032	n274		CBDRx_g11604.t1_1														
N14.HOG0000444	OG0000032	n290		CBDRx_g13418.t2_1, CBDRx_g13418.t1_1														
N14.HOG0000445	OG0000032	n300	XP_030495189.1	CBDRx_g12098.t1_1														
N14.HOG0000446	OG0000032	n304		CBDRx_g4660.t1_1														
N14.HOG0000447	OG0000032	n323		CBDRx_g30178.t1_1														
N14.HOG0000448	OG0000032	n331		CBDRx_g26415.t1_1														
N14.HOG0000449	OG0000032	n355	XP_030479266.1	CBDRx_g30097.t1_1														
N14.HOG0000450	OG0000032	n360		CBDRx_g14800.t1_1														
N14.HOG0000451	OG0000032	n381	XP_030497449.1	CBDRx_g13347.t1_1														
N14.HOG0000452	OG0000032	n391		CBDRx_g18736.t1_1														
N14.HOG0000453	OG0000032	n407		CBDRx_g34735.t1_1														
N14.HOG0000454	OG0000032	n408		CBDRx_g12146.t1_1														
N14.HOG0000455	OG0000033	n28		CBDRx_g26574.t1_1														
N14.HOG0000456	OG0000033	n53		CBDRx_g2423.t1_1														
N14.HOG0000457	OG0000033	n68		CBDRx_g4763.t1_1														
N14.HOG0000458	OG0000033	n102		CBDRx_g14591.t1_1														
N14.HOG0000459	OG0000033	n120		CBDRx_g23814.t1_1														
N14.HOG0000460	OG0000033	n121	XP_030508470.1	CBDRx_g11547.t1_1														
N14.HOG0000461	OG0000033	n130	XP_030494877.1															
N14.HOG0000462	OG0000033	n164	XP_030479468.1															
N14.HOG0000463	OG0000033	n181	XP_030497701.1															
N14.HOG0000464	OG0000033	n184	XP_030508979.1, XP_030494963.1															
N14.HOG0000465	OG0000033	n199		CBDRx_g11550.t1_1														
N14.HOG0000466	OG0000033	n302		CBDRx_g24973.t1_1														
N14.HOG0000467	OG0000033	n347	XP_030503011.1, XP_030497486.1, XP_030494899.1, XP_030502340.1, XP_030501270.1, XP_030487576.1, XP_030502500.1															
N14.HOG0000468	OG0000033	n393	XP_030502518.1															
N14.HOG0000469	OG0000033	n412		CBDRx_g14996.t1_1														
N14.HOG0000470	OG0000033	n418		CBDRx_g11869.t1_1														
N14.HOG0000471	OG0000034	n8		CBDRx_g17139.t1_1														
N14.HOG0000472	OG0000034	n12		CBDRx_g26722.t1_1														
N14.HOG0000473	OG0000034	n20		CBDRx_g31599.t1_1														
N14.HOG0000474	OG0000034	n25		CBDRx_g30554.t1_1														
N14.HOG0000475	OG0000034	n27		CBDRx_g25225.t1_1														
N14.HOG0000476	OG0000034	n66		CBDRx_g10990.t1_1														
N14.HOG0000477	OG0000034	n79		CBDRx_g17139.t2_1														
N14.HOG0000478	OG0000034	n81		CBDRx_g2201.t1_1														
N14.HOG0000479	OG0000034	n87		CBDRx_g5211.t1_1, CBDRx_g26565.t1_1														
N14.HOG0000480	OG0000034	n106		CBDRx_g16962.t1_1														
N14.HOG0000481	OG0000034	n112		CBDRx_g20634.t1_1														
N14.HOG0000482	OG0000034	n128		CBDRx_g29592.t1_1														
N14.HOG0000483	OG0000034	n139		CBDRx_g20635.t1_1														
N14.HOG0000484	OG0000034	n148		CBDRx_g28097.t2_1, CBDRx_g28097.t1_1														
N14.HOG0000485	OG0000034	n164		CBDRx_g34458.t1_1														
N14.HOG0000486	OG0000034	n175		CBDRx_g14494.t1_1														
N14.HOG0000487	OG0000034	n184		CBDRx_g29640.t1_1														
N14.HOG0000488	OG0000034	n187		CBDRx_g29632.t1_1														
N14.HOG0000489	OG0000034	n191		CBDRx_g2852.t1_1														
N14.HOG0000490	OG0000034	n225		CBDRx_g17612.t1_1, CBDRx_g12147.t1_1														
N14.HOG0000491	OG0000034	n245		CBDRx_g34741.t1_1, CBDRx_g34736.t1_1														
N14.HOG0000492	OG0000034	n252		CBDRx_g20699.t2_1														
N14.HOG0000493	OG0000034	n308		CBDRx_g18423.t1_1														
N14.HOG0000494	OG0000034	n338		CBDRx_g29639.t1_1														
N14.HOG0000495	OG0000034	n344		CBDRx_g28137.t1_1														
N14.HOG0000496	OG0000034	n347		CBDRx_g20080.t1_1														
N14.HOG0000497	OG0000034	n349		CBDRx_g10510.t1_1														
N14.HOG0000498	OG0000034	n368		CBDRx_g11210.t1_1														
N14.HOG0000499	OG0000034	n374		CBDRx_g24196.t1_1														
N14.HOG0000500	OG0000034	n380		CBDRx_g4658.t1_1														
N14.HOG0000501	OG0000034	n388		CBDRx_g25539.t1_1														
N14.HOG0000502	OG0000034	n390		CBDRx_g14688.t1_1														
N14.HOG0000503	OG0000034	n395		CBDRx_g26417.t1_1														
N14.HOG0000504	OG0000034	n399		CBDRx_g28449.t1_1														
N14.HOG0000505	OG0000034	n402		CBDRx_g30179.t1_1														
N14.HOG0000506	OG0000034	n408		CBDRx_g28136.t1_1														
N14.HOG0000507	OG0000034	n425		CBDRx_g31486.t1_1														
N14.HOG0000508	OG0000034	n432		CBDRx_g12148.t1_1														
N14.HOG0000509	OG0000035	n1		CBDRx_g2337.t1_1, CBDRx_g14184.t1_1, CBDRx_g21471.t1_1, CBDRx_g30606.t1_1, CBDRx_g31827.t1_1, CBDRx_g18548.t1_1														
N14.HOG0000510	OG0000035	n29		CBDRx_g28391.t1_1														
N14.HOG0000511	OG0000035	n34		CBDRx_g11196.t1_1														
N14.HOG0000512	OG0000035	n91		CBDRx_g6522.t2_1, CBDRx_g6522.t1_1														
N14.HOG0000513	OG0000035	n180	XP_030497878.1, XP_030479367.1															
N14.HOG0000514	OG0000035	n182	XP_030508930.1, XP_030505277.1, XP_030507832.1															
N14.HOG0000515	OG0000035	n192	XP_030478057.1															
N14.HOG0000516	OG0000035	n193	XP_030502640.1, XP_030494739.1															
N14.HOG0000517	OG0000035	n207		CBDRx_g21366.t1_1														
N14.HOG0000518	OG0000035	n209	XP_030478119.1	CBDRx_g27295.t2_1, CBDRx_g27295.t1_1														
N14.HOG0000519	OG0000035	n224		CBDRx_g26970.t1_1														
N14.HOG0000520	OG0000035	n231		CBDRx_g30604.t1_1, CBDRx_g3392.t1_1														
N14.HOG0000521	OG0000035	n243		CBDRx_g18547.t1_1, CBDRx_g1004.t1_1														
N14.HOG0000522	OG0000035	n270		CBDRx_g11877.t1_1														
N14.HOG0000523	OG0000035	n271		CBDRx_g11846.t1_1														
N14.HOG0000524	OG0000035	n272	XP_030478039.1															
N14.HOG0000525	OG0000035	n278	XP_030487550.1															
N14.HOG0000526	OG0000035	n279	XP_030483191.1, XP_030497908.1															
N14.HOG0000527	OG0000035	n288	XP_030483317.1															
N14.HOG0000528	OG0000035	n305		CBDRx_g24930.t1_1														
N14.HOG0000529	OG0000035	n313		CBDRx_g11893.t1_1														
N14.HOG0000530	OG0000035	n348		CBDRx_g17822.t1_1														
N14.HOG0000531	OG0000035	n359		CBDRx_g21472.t1_1														
N14.HOG0000532	OG0000035	n372		CBDRx_g12169.t1_1, CBDRx_g5253.t1_1														
N14.HOG0000533	OG0000035	n379		CBDRx_g3162.t1_1														
N14.HOG0000534	OG0000035	n383		CBDRx_g30605.t1_1														
N14.HOG0000535	OG0000035	n393		CBDRx_g21337.t1_1														
N14.HOG0000536	OG0000035	n419		CBDRx_g13569.t1_1														
N14.HOG0000537	OG0000035	n430	XP_030477983.1															
N14.HOG0000538	OG0000035	n434		CBDRx_g26817.t1_1														
N14.HOG0000539	OG0000036	n4		CBDRx_g18631.t1_1														
N14.HOG0000540	OG0000037	n18	XP_030502760.1															
N14.HOG0000541	OG0000037	n73	XP_030505250.1															
N14.HOG0000542	OG0000037	n77	XP_030494897.1															
N14.HOG0000543	OG0000037	n99	XP_030494790.1															
N14.HOG0000544	OG0000037	n150		CBDRx_g18879.t1_1														
N14.HOG0000545	OG0000037	n254	XP_030509074.1															
N14.HOG0000546	OG0000037	n352	XP_030508236.1															
N14.HOG0000547	OG0000038	n67		CBDRx_g15230.t1_1														
N14.HOG0000548	OG0000038	n107	XP_030498042.1															
N14.HOG0000549	OG0000038	n135		CBDRx_g31199.t1_1														
N14.HOG0000550	OG0000038	n139		CBDRx_g15229.t1_1														
N14.HOG0000551	OG0000038	n211		CBDRx_g23704.t1_1, CBDRx_g6379.t1_1														
N14.HOG0000552	OG0000038	n242		CBDRx_g30222.t1_1, CBDRx_g5413.t1_1														
N14.HOG0000553	OG0000038	n264		CBDRx_g18770.t1_1														
N14.HOG0000554	OG0000038	n266		CBDRx_g7328.t1_1														
N14.HOG0000555	OG0000038	n273	XP_030501275.1															
N14.HOG0000556	OG0000038	n291		CBDRx_g23703.t1_1														
N14.HOG0000557	OG0000038	n330		CBDRx_g34121.t1_1, CBDRx_g24544.t1_1														
N14.HOG0000558	OG0000038	n357		CBDRx_g20008.t1_1														
N14.HOG0000559	OG0000038	n396		CBDRx_g20057.t1_1														
N14.HOG0000560	OG0000040	n13	XP_030508936.1															
N14.HOG0000561	OG0000040	n21	XP_030497803.1															
N14.HOG0000562	OG0000040	n24	XP_030503898.1															
N14.HOG0000563	OG0000040	n41	XP_030494994.1, XP_030509057.1, XP_030505347.1, XP_030497888.1															
N14.HOG0000564	OG0000040	n46	XP_030509134.1															
N14.HOG0000565	OG0000040	n53	XP_030494694.1															
N14.HOG0000566	OG0000040	n54	XP_030510138.1															
N14.HOG0000567	OG0000040	n56	XP_030494802.1															
N14.HOG0000568	OG0000040	n58	XP_030502440.1															
N14.HOG0000569	OG0000040	n67	XP_030490806.1															
N14.HOG0000570	OG0000040	n68	XP_030509259.1															
N14.HOG0000571	OG0000040	n72	XP_030478162.1															
N14.HOG0000572	OG0000040	n102	XP_030494874.1															
N14.HOG0000573	OG0000040	n111	XP_030477908.1, XP_030505532.1															
N14.HOG0000574	OG0000040	n163	XP_030504954.1															
N14.HOG0000575	OG0000040	n170	XP_030504828.1															
N14.HOG0000576	OG0000040	n171	XP_030502578.1, XP_030502525.1, XP_030497928.1															
N14.HOG0000577	OG0000040	n174	XP_030478155.1															
N14.HOG0000578	OG0000040	n190	XP_030495102.1															
N14.HOG0000579	OG0000040	n197		CBDRx_g16132.t1_1														
N14.HOG0000580	OG0000040	n201	XP_030483423.1															
N14.HOG0000581	OG0000040	n217	XP_030506603.1															
N14.HOG0000582	OG0000040	n240	XP_030505113.1															
N14.HOG0000583	OG0000040	n246		CBDRx_g6965.t1_1														
N14.HOG0000584	OG0000040	n250	XP_030497586.1															
N14.HOG0000585	OG0000040	n261	XP_030485610.1															
N14.HOG0000586	OG0000040	n266	XP_030508913.1															
N14.HOG0000587	OG0000040	n287	XP_030502183.1															
N14.HOG0000588	OG0000040	n289	XP_030479560.1															
N14.HOG0000589	OG0000040	n294	XP_030504924.1															
N14.HOG0000590	OG0000040	n301	XP_030478180.1															
N14.HOG0000591	OG0000040	n306	XP_030477929.1															
N14.HOG0000592	OG0000040	n315	XP_030478287.1, XP_030505371.1															
N14.HOG0000593	OG0000040	n318	XP_030509200.1															
N14.HOG0000594	OG0000040	n327	XP_030483376.1															
N14.HOG0000595	OG0000040	n336	XP_030509265.1, XP_030483355.1															
N14.HOG0000596	OG0000040	n361	XP_030505184.1															
N14.HOG0000597	OG0000040	n367	XP_030483354.1															
N14.HOG0000598	OG0000040	n372	XP_030478229.1															
N14.HOG0000599	OG0000041	n93	XP_030502834.1	CBDRx_g27416.t1_1														
N14.HOG0000600	OG0000043	n10		CBDRx_g25074.t1_1														
N14.HOG0000601	OG0000043	n19		CBDRx_g19861.t1_1														
N14.HOG0000602	OG0000043	n25		CBDRx_g31326.t2_1														
N14.HOG0000603	OG0000043	n91	XP_030504040.1	CBDRx_g19786.t1_1														
N14.HOG0000604	OG0000043	n92	XP_030487055.1	CBDRx_g25073.t1_1														
N14.HOG0000605	OG0000043	n100	XP_030479095.1, XP_030499664.1	CBDRx_g29498.t1_1														
N14.HOG0000606	OG0000043	n107		CBDRx_g33734.t1_1														
N14.HOG0000607	OG0000043	n108	XP_030494699.1	CBDRx_g10512.t1_1														
N14.HOG0000608	OG0000043	n113		CBDRx_g24449.t1_1, CBDRx_g24449.t2_1														
N14.HOG0000609	OG0000043	n176		CBDRx_g30523.t1_1, CBDRx_g11931.t1_1														
N14.HOG0000610	OG0000043	n178	XP_030487054.1	CBDRx_g5825.t1_1														
N14.HOG0000611	OG0000043	n185		CBDRx_g26679.t1_1														
N14.HOG0000612	OG0000043	n188	XP_030504832.1, XP_030504039.1	CBDRx_g19785.t1_1														
N14.HOG0000613	OG0000043	n193		CBDRx_g31326.t1_1														
N14.HOG0000614	OG0000043	n199	XP_030509203.1															
N14.HOG0000615	OG0000043	n203		CBDRx_g25499.t1_1														
N14.HOG0000616	OG0000043	n207		CBDRx_g10183.t1_1, CBDRx_g20058.t1_1														
N14.HOG0000617	OG0000043	n221		CBDRx_g25498.t1_1														
N14.HOG0000618	OG0000043	n238	XP_030483788.1															
N14.HOG0000619	OG0000043	n242	XP_030509204.1															
N14.HOG0000620	OG0000043	n305		CBDRx_g25004.t1_1														
N14.HOG0000621	OG0000043	n310	XP_030483794.1	CBDRx_g34082.t1_1														
N14.HOG0000622	OG0000043	n312		CBDRx_g11978.t1_1														
N14.HOG0000623	OG0000043	n316	XP_030505531.1, XP_030487376.1															
N14.HOG0000624	OG0000043	n339	XP_030485766.1	CBDRx_g430.t1_1														
N14.HOG0000625	OG0000043	n349		CBDRx_g18626.t1_1														
N14.HOG0000626	OG0000044	n10	XP_030489507.1, XP_030489506.1, XP_030489508.1, XP_030489509.1	CBDRx_g7826.t1_1														
N14.HOG0000627	OG0000045	n2		CBDRx_g29514.t1_1, CBDRx_g24087.t1_1														
N14.HOG0000628	OG0000045	n190	XP_030498147.1, XP_030509054.1															
N14.HOG0000629	OG0000046	n14	XP_030478036.1	CBDRx_g24011.t1_1														
N14.HOG0000630	OG0000046	n44		CBDRx_g18697.t1_1														
N14.HOG0000631	OG0000046	n58		CBDRx_g11912.t2_1														
N14.HOG0000632	OG0000046	n64		CBDRx_g31888.t1_1														
N14.HOG0000633	OG0000046	n71		CBDRx_g34747.t1_1, CBDRx_g34747.t2_1														
N14.HOG0000634	OG0000046	n73		CBDRx_g18369.t1_1														
N14.HOG0000635	OG0000046	n86		CBDRx_g28460.t1_1														
N14.HOG0000636	OG0000046	n98		CBDRx_g11852.t1_1														
N14.HOG0000637	OG0000046	n109	XP_030478273.1															
N14.HOG0000638	OG0000046	n133	XP_030495108.1															
N14.HOG0000639	OG0000046	n156		CBDRx_g30216.t1_1														
N14.HOG0000640	OG0000046	n177		CBDRx_g26834.t1_1														
N14.HOG0000641	OG0000046	n185		CBDRx_g5823.t1_1														
N14.HOG0000642	OG0000046	n199	XP_030487425.1															
N14.HOG0000643	OG0000046	n202		CBDRx_g6386.t1_1, CBDRx_g10444.t1_1														
N14.HOG0000644	OG0000046	n206		CBDRx_g30685.t2_1														
N14.HOG0000645	OG0000046	n219	XP_030505362.1															
N14.HOG0000646	OG0000046	n220	XP_030497433.1	CBDRx_g13258.t1_1														
N14.HOG0000647	OG0000046	n224	XP_030483251.1															
N14.HOG0000648	OG0000046	n249		CBDRx_g10414.t1_1														
N14.HOG0000649	OG0000046	n256		CBDRx_g26439.t1_1														
N14.HOG0000650	OG0000046	n269		CBDRx_g11323.t1_1														
N14.HOG0000651	OG0000046	n275		CBDRx_g6184.t1_1, CBDRx_g8084.t1_1														
N14.HOG0000652	OG0000046	n282		CBDRx_g30476.t2_1														
N14.HOG0000653	OG0000046	n294		CBDRx_g27649.t1_1														
N14.HOG0000654	OG0000046	n298		CBDRx_g17670.t1_1														
N14.HOG0000655	OG0000046	n327		CBDRx_g11365.t1_1														
N14.HOG0000656	OG0000046	n343		CBDRx_g21119.t1_1														
N14.HOG0000657	OG0000048	n49	XP_030483182.1	CBDRx_g31402.t1_1														
N14.HOG0000658	OG0000048	n50		CBDRx_g11654.t1_1, CBDRx_g21563.t1_1														
N14.HOG0000659	OG0000048	n66	XP_030498007.1	CBDRx_g15160.t2_1, CBDRx_g15160.t1_1														
N14.HOG0000660	OG0000048	n76		CBDRx_g10855.t1_1														
N14.HOG0000661	OG0000048	n81		CBDRx_g14857.t1_1														
